employee_id,department,department_position,employment_type,job_type,job_location,years_at_company,yearly_salary,termination_status
E03833,Marketing,MANAGER,Fll Time,Remote,NewYork,15,121789,Activ
E02953,It,  Specialist ,  Part Time ,  In Person ,Nw York,4,115929,Active
E03842,IT,  specialist ,part time,  Remote ,  NEW YORK ,15,107252,  Active 
E02951,Marketing,Specialist,  Full Time ,Remote,NewYork,6,111474,Active
E01191,It,Specialist,Fll Time,Remote,New York,2,117326,  ACTIVE 
E00347,engineering,Specialist,  Full Time ,In Person,new york,16,110401,Active
E00356,engineering,Specialist,  Part Time ,HYBRID,  New York ,11,112296,  Inactive 
E03355,Markting,  Specialist ,FULL TIME,hybrid,  New York ,11,111297,  Active 
E03094,  Sales ,  specialist ,Fulltime,Hybrid,New York,3,110188,Activ
E03095,Sales,specialist,Part Time,HYBRID,NewYork,12,115130,ACTIVE
E03971,Slaes,  Specialist ,Part Time,In Person,Nw York,5,114658,ACTiVE
E02938,I.T.,Specialist,Part Time,  Remote ,New York,4,100559,Activ
E03730,Marketing,Specialist,Fll Time,  In Person ,New York,11,106979,Active
E03728,  it ,Specialist,  Part Time ,HYBRID,NewYork,17,108407,  Active 
E00209,Saless,Specialist,part time,Hybrid,New York,5,103716,Inactive
E01870,It,Specialist,Full Time,  Hybrid ,New York,12,116841,  Active 
E03720,Hr,Specialist,  Full Time ,In Person,NEW YORK,11,111990,ACTiVE
E03117,Marketing,  Specialist ,Parttime,  In Person ,  New York ,17,113347,Actve
E01144,HR,  SPECIALIST ,Fulltime,Remot,New York,10,114287,  Inactive 
E03132,HR,Specialist,Part Time,Hybrid,  New York ,19,111406,Actve
E00787,  Finance ,SPECIALIST,Parttime,In Person,NEW YORK,10,111984,Active
E01356,  Engineering ,  Specialist ,PART TIME,  IN PERSON ,New York,3,113672,  Active 
E03535,  SALES ,specialist,part time,Hybrid ,  New York ,10,108674,ACTiVE
E02367,Finace,Specialist,  Full Time ,remote,Nw York,19,114133,ACTIVE
E02557,Engineering,Specialist,Parttime,Remote,  New York ,13,103470,  Active 
E01880,IT,Specialist,Full Time,Remote,  New York ,3,109595,Actve
E02170,  It ,Specialist,Part Time,In Person,New York,3,116505,Active
E01380,HR,Specialist,Fulltime,Inperson,New York,15,108359,Active
E02481,  It ,Specialist,  Part Time ,In Persn,  new york ,11,113353,  ACTIVE 
E01778,Marketing,Specialist,  Full Time ,  REMOTE ,NewYork,15,107828,ACTiVE
E00394,  Sales ,  Specialist ,Part Time,  Remote ,  New York ,10,103498,Active
E01084,Sales,  Specialist ,  Part Time ,Remote,  New York ,20,109399,Inactve
E03165,Finance,Specialist,Fll Time,  Hybrid ,NewYork,9,106081,Active
E03169,  Marketing ,specialist,Part Time,In Person,New York,16,100299,  Active 
E01076,Slaes,Specialist,  Part Time ,  Remote ,NewYork,4,110844,Inactive
E00399,MArketing,Specialist,  Full Time ,  In Person ,NEW YORK,6,115946,Active
E02612,  Sales ,Specialist,Part Time,Hyrid,NewYork,8,115226,ACTIVE
E03681,Saless,specialist,Full Time,remote,New York,6,100303,  Active 
E01063,Markting,  specialist ,Part Time,Hyrid,new york,17,118672,Inactive
E01403,It,  Specialist ,Part Time,in person,New York,10,102272,  Active 
E02282,Sales,Specialist,Full Time,  Hybrid ,Nw York,15,113830,  Active 
E00416,Finance,Specialist,Full Time,Inperson,New York,7,108494,Active
E03665,H.R.,  Specialist ,Fll Time,in person,  New York ,16,118013,ACTIVE
E01045,IT,  Specialist ,Full Time,In Person,  New York ,11,111244,Inactiv
E02476,Engineering,Specialist,Part Time,In Person,new york,20,109094,  ACTIVE 
E01416,H.R.,Specialist,PART TIME,  Hybrid ,NewYork,3,101457,Inactive
E01031,Finace,Specialist,  Full Time ,In Person,NewYork,11,102669,  Active 
E02866,Marketing,Specialist,Full Time,  In Person ,New York,19,114198,  Inactive 
E00128,  Engineering ,Specialist,FULL TIME,In Person,New York,5,101968,Active
E01025,finance,  Specialist ,Full Time,  REMOTE ,New York,4,116468,ACTIVE
E00730,Markting,Specialist,  Part Time ,Hybrid,NEW YORK,14,112025,Inactive
E02698,Hr,  Specialist ,  Part Time ,REMOTE,New York,14,106730,ACTIVE
E03533,It,Specialist,  Full Time ,Hybrid,  New York ,6,119459,Active
E02858,  Engineering ,  Specialist ,  Full Time ,Hybrid,  NEW YORK ,9,118335,Active
E00448,H.R.,  Specialist ,Part Time,in person,New York,15,100660,Active
E00109,  Sales ,Specialist,Prt Time,in person,New York,19,115647,  Active 
E02129,  Sales ,Specialist,  Part Time ,IN PERSON,New York,9,115258,  ACTIVE 
E00104,  Marketing ,Specialist,  Full Time ,  remote ,New York,7,105161,Active
E00980,Hr,  Specialist ,Part Time,REMOTE,Nw York,6,110178,Activ
E01699,Finance,Specialist,  Part Time ,Hybrid,New York,17,105786,Active
E03240,It,Specialist,Fll Time,  IN PERSON ,New York,3,106307,Active
E02826,Markting,Specialist,full time,REMOTE,New York,18,104417,ACTIVE
E02467,Engineering,  Specialist ,full time,Hybrid,New York,14,105726,  Active 
E00962,Sales,  Specialist ,Parttime,  Hybrid ,  New York ,5,109374,Inactiv
E00957,  Engineering ,  Specialist ,  Part Time ,HYBRID,  New York ,5,117448,  Active 
E01741,Finance,Specialist,Fll Time,REMOTE,  New York ,5,101026,Active
E03976,Sales,  Specialist ,Fulltime,Remote,NewYork,15,100645,ACTIVE
E00086,Finance,Specialist,FULL TIME,Remote,New York,13,113582,Inactive
E03626,Finance,  Specialist ,Full Time,  In Person ,  New York ,13,113445,  Active 
E01677,  Engineering ,Specialist,  Full Time ,  Remote ,New York,18,111445,  active 
E01504,Marketing,Specialist,Fulltime,Inperson,New York,17,115772,ACTiVE
E02688,  It ,Specialist,part time,Remote,New York,4,115100,Active
E03262,  marketing ,Specialist,  Full Time ,  in person ,NewYork,6,119642,Active
E02650,It,  SPECIALIST ,  part time ,Hyrid,New York,2,111431,Activ
E02657,FINANCE,  SPECIALIST ,Part Time,  Remote ,Nw York,19,105634,inactive
E03528,Marketing,specialist,Full Time,Remtoe,  New York ,15,115104,Activ
E02665,Finacne,Specialist,Fulltime,Remote,Nw York,11,119829,  ACTIVE 
E03381,H.R.,Specialist,  Part Time ,In Person,New York,20,101958,  active 
E02775,  It ,  Specialist ,FULL TIME,hybrid,New York,12,107820,Active
E00492,  Sales ,Specialist,  Part Time ,  REMOTE ,Nw York,12,105208,  Active 
E01934,I.T.,Specialist,  Full Time ,Hybrid ,Nw York,10,117673,  Active 
E03598,Engineering,Specialist,Part Time,In Person,New York,13,105175,ACTiVE
E00721,Finance,  Specialist ,Part Time,  In Person ,  New York ,9,102149,Active
E00658,Marketing,  Specialist ,Fll Time,Hyrid,  new york ,16,105256,Active
E02421,Marketing,Specialist,  Part Time ,Remote,  New York ,5,100448,Inactive
E00648,  ENGINEERING ,  Specialist ,Full Time,Hybrid ,New York,14,105848,active
E00646,  engineering ,Specialist,PART TIME,Hybrid,New York,4,112995,Inactiv
E03420,It,Specialist,Fulltime,Hyrid,NEW YORK,6,117211,active
E00019,Hr,Specialist,  Full Time ,Hyrid,  NEW YORK ,8,118124,ACTiVE
E00666,It,specialist,Prt Time,In Person,new york,11,105347,Actve
E03486,  Sales ,Specialist,  Part Time ,  Remote ,NewYork,4,100724,  Inactive 
E00825,marketing,specialist,Prt Time,Hybrid,New York,4,102075,  Active 
E00567,  marketing ,SPECIALIST,full time,  Remote ,  New York ,1,105756,Active
E00630,Hr,Specialist,Full Time,Remote,  NEW YORK ,5,117881,ACTIVE
E00685,HR,Specialist,  Full Time ,IN PERSON,New York,10,113102,Activ
E02751,IT,  Specialist ,Fll Time,remote,New York,10,117663,Active
E00607,Slaes,Specialist,Part Time,  remote ,NEW YORK,14,112494,Activ
E02724,  Hr ,  SPECIALIST ,  Full Time ,  in person ,  New York ,20,108310,Inactive
E03013,Engineering,Specialist,Prt Time,Hybrid ,Nw York,5,118114,  ACTIVE 
E03009,It,specialist,part time,Hyrid,  New York ,14,110004,  Active 
E01260,Enginering,Specialist,FULL TIME,  Remote ,  New York ,12,110599,active
E01825,  Finance ,  Specialist ,  Part Time ,  Remote ,  new york ,15,113440,Inactiv
E00275,H.R.,Specialist,Parttime,  In Person ,New York,10,104881,  active 
E01256,Finacne,Specialist,  Full Time ,In Persn,NewYork,12,110444,  Active 
E01597,  Sales ,  SPECIALIST ,FULL TIME,Hyrid,  NEW YORK ,4,111157,Actve
E01273,Finacne,  Specialist ,  Full Time ,In Persn,  New York ,7,114574,  Active 
E01250,  Finance ,Specialist,  FULL TIME ,In Person,New York,7,113766,  Active 
E02721,  Finance ,Specialist,full time,In Person,  new york ,4,108538,Inactive
E00066,Finace,Specialist,Part Time,  Remote ,new york,16,100620,  INACTIVE 
E03032,  It ,  Specialist ,  FULL TIME ,  In Person ,Nw York,5,114397,ACTiVE
E01839,  Finance ,  Specialist ,  Full Time ,In Person,NewYork,14,100092,Active
E00259,FINANCE,specialist,Part Time,  Hybrid ,Nw York,10,117388,INACTIVE
E00302,IT,  specialist ,  Full Time ,  Hybrid ,New York,1,112773,Actve
E01227,Saless,specialist,Part Time,Remtoe,NewYork,18,110004,Inactive
E00257,Engineering,Specialist,Full Time,Remote,New York,6,111846,Active
E00306,I.T.,Specialist,Fulltime,IN PERSON,  NEW YORK ,6,102910,Inactive
E01799,finance,specialist,Part Time,Hyrid,New York,4,103547,ACTIVE
E02981,Finance,SPECIALIST,  Full Time ,  Remote ,  New York ,8,116824,Active
E03059,Enginering,  SPECIALIST ,Fll Time,Remote,  NEW YORK ,11,101064,  ACTIVE 
E00248,Finacne,  Specialist ,Full Time,  Hybrid ,New York,11,116448,Active
E02977,It,Specialist,Full Time,Remote,  New York ,5,119460,Inactiv
E00012,Finance,SPECIALIST,  Part Time ,Remtoe,Nw York,20,106849,Active
E01211,Slaes,Specialist,Prt Time,IN PERSON,New York,16,103447,ACTIVE
E01629,  ENGINEERING ,Specialist,  full time ,  Hybrid ,new york,16,112161,  Inactive 
E00244,  Finance ,  Specialist ,  Part Time ,Remtoe,NewYork,10,100533,  Active 
E03835,  Finance ,Specialist,  Part Time ,REMOTE,NewYork,10,113686,Activ
E03696,Finance,Manger,Full Time,In Persn,NEW YORK,19,68411,INACTiVE
E01546,It,Managr,Full Time,Hybrid,New York,20,92882,active
E02484,Slaes,  Manager ,PART TIME,In Persn,New York,18,136404,INACTIVE
E02737,Engineering,  Manager ,FULL TIME,  hybrid ,  New York ,5,95269,Active
E01669,Slaes,MANAGER,  Full Time ,  Hybrid ,  New York ,20,86831,Active
E01083,H.R.,MANAGER,FULL TIME,Remtoe,New York,9,76782,ACTiVE
E00290,  Marketing ,  Analyst ,  Full Time ,In Person,  San Francisco ,16,89250,active
E02903,  Finance ,  Analyst ,  Part Time ,In Person,  san francisco ,12,86277,Active
E03691,Sales,Analyst,PART TIME,  Remote ,San Francisco,14,86633,Actve
E00781,  IT ,Analyst,  Part Time ,Remote,  San Francisco ,12,90221,Activ
E00075,  sales ,analyst,  PART TIME ,REMOTE,san francisco,3,93160,Active
E00005,Engineering,ANALYST,Parttime,Hybrid,  San Francisco ,11,85042,Active
E03586,Finance,Analyst,  Full Time ,  Hybrid ,  San Francisco ,11,95610,  Inactive 
E02301,  engineering ,  Analyst ,part time,IN PERSON,San Francisco,18,93463,active
E00558,Engineering,Analyst,Fulltime,Remote,San Francisco,7,90678,Active
E03119,It,Anlyst,  Full Time ,Hyrid,San Francisco,13,95697,  Active 
E02084,Finace,  ANALYST ,Fulltime,  In Person ,San Francisco,4,91611,active
E01346,  Marketing ,  Analyst ,Full Time,  Remote ,San Francisco,11,87938,Active
E03699,  Engineering ,Analist,Full Time,in person,San Francisco,8,89385,  Active 
E00637,HR,Analyst,  Full Time ,Remote,San Francisco,7,95615,Active
E03707,Engineering,Analyst,Full Time,  In Person ,San Francisco,14,92605,ACTiVE
E02334,H.R.,  Analyst ,  Full Time ,  Remote ,  San Francisco ,13,86989,inactive
E00526,Finance,Analist,  Full Time ,Inperson,San Francisco,5,95505,Active
E01229,  It ,Analist,Full Time,in person,  San Francisco ,9,97501,ACTIVE
E00668,Hr,Analyst,Parttime,  Hybrid ,  San Francisco ,3,86783,ACTiVE
E02389,Finace,Analist,Prt Time,remote,San Francisco,11,97281,ACTIVE
E02522,Sales,  Analyst ,  Full Time ,  Hybrid ,SAN FRANCISCO,11,93371,Inactive
E03148,  Finance ,  Analyst ,  Full Time ,Remote,  san francisco ,16,95463,Active
E03062,  sales ,Analyst,Part Time,  in person ,San Francisco,7,98123,  Active 
E03363,Finance,Analyst,Full Time,In Person,  San Francisco ,4,86243,  Active 
E02080,H.R.,Analyst,full time,  in person ,San Francisco,14,86879,  Active 
E00037,It,  Analyst ,Full Time,  In Person ,  San Francisco ,18,98520,  Active 
E00673,Engineering,Analyst,  Part Time ,  In Person ,  San Francisco ,11,87819,Inactive
E02932,It,Analyst,part time,In Person,San Francisco,20,92001,  Active 
E01340,sales,  ANALYST ,Full Time,Hybrid ,  San Francisco ,11,91525,Active
E02494,finance,  Analyst ,Full Time,REMOTE,San Francisco,7,95622,Active
E02075,Slaes,Analist,Part Time,In Person,  San Francisco ,11,85808,Activ
E03138,Marketing,  Analyst ,Parttime,  Hybrid ,San Francisco,4,91831,  Active 
E03137,Marketing,analyst,Fulltime,  Hybrid ,San Francisco,14,92951,Inactive
E00172,finance,Analyst,Parttime,  Hybrid ,San Francisco,7,85607,ACTiVE
E00694,hr,analyst,Parttime,Remote,San Francisco,18,98214,Active
E03752,H.R.,Analyst,Fulltime,  In Person ,San Francisco,12,86025,Actve
E00246,Slaes,Analist,  Full Time ,In Person,San Francisco,11,94687,  active 
E01787,HR,  analyst ,FULL TIME,Remote,San Francisco,8,98089,active
E01127,  It ,Analist,FULL TIME,In Persn,SAN FRANCISCO,6,95433,  Active 
E03769,Saless,ANALYST,Prt Time,HYBRID,San Francisco,18,87744,ACTiVE
E00283,  Sales ,Anlyst,Part Time,  Hybrid ,  San Francisco ,6,88589,Active
E02636,Marketing,Analyst,Part Time,Inperson,San Francisco,3,92815,  Active 
E01661,  HR ,  Analyst ,Fll Time,IN PERSON,San Francisco,12,94650,ACTIVE
E00705,Enginerring,Analyst,  Part Time ,HYBRID,San Francisco,4,99589,Activ
E00794,Slaes,analyst,Parttime,  Remote ,  San Francisco ,13,90731,Active
E01900,Sales,Anlyst,Full Time,In Person,san francisco,5,97177,  Active 
E03714,Engineering,Analyst,  Full Time ,Remtoe,San Francisco,20,89594,ACTiVE
E00084,It,  Analyst ,FULL TIME,Remtoe,  SAN FRANCISCO ,4,89017,  Active 
E01744,  Finance ,  analyst ,Part Time,Remote,  San Francisco ,12,85987,ACTiVE
E03532,  Engineering ,Analyst,full time,Hyrid,San Francisco,15,89131,Active
E00011,Marketing,Anlyst,  Part Time ,Remote,San Francisco,15,95408,  Active 
E02576,  it ,Analyst,Part Time,  Hybrid ,  San Francisco ,1,86541,  Active 
E00948,Finace,  Analyst ,Prt Time,  Remote ,  San Francisco ,4,85180,  active 
E01457,  hr ,Analist,part time,HYBRID,San Francisco,7,85860,Inactive
E01456,Engineering,Analist,Part Time,  Remote ,San Francisco,7,91677,  active 
E00288,I.T.,  Analyst ,part time,  IN PERSON ,  San Francisco ,7,96937,  Active 
E02500,  FINANCE ,  Analyst ,Fll Time,Remote,San Francisco,17,86416,  Active 
E01163,  Engineering ,Analyst,FULL TIME,Hybrid,  San Francisco ,7,95793,Active
E00940,  Hr ,Analist,Part Time,In Person,San Francisco,6,97032,Inactive
E03732,MArketing,Analyst,Fll Time,  Hybrid ,san francisco,5,99279,Active
E01516,Slaes,  Analyst ,  full time ,Hybrid,San Francisco,14,85228,Actve
E00273,  Finance ,Anlyst,Part Time,  Hybrid ,SAN FRANCISCO,11,87017,Active
E02027,  Engineering ,Analyst,  Part Time ,In Persn,  San Francisco ,14,87158,  Active 
E02855,ENGINEERING,Anlyst,PART TIME,Hybrid,San Francisco,5,89253,Active
E00582,HR,  ANALYST ,Part Time,  Hybrid ,  San Francisco ,13,94882,ACTiVE
E01521,  marketing ,analyst,Part Time,  hybrid ,SAN FRANCISCO,13,88979,  Active 
E00935,I.T.,Anlyst,Fulltime,Remot,San Francisco,11,87415,ACTiVE
E00064,Enginerring,  Analyst ,Full Time,Hybrid,SAN FRANCISCO,15,93804,ACTIVE
E01451,Sales,Analist,Full Time,in person,SAN FRANCISCO,17,99475,Actve
E01529,  ENGINEERING ,Analyst,Part Time,Remtoe,  San Francisco ,9,89571,  Active 
E00774,  Sales ,  Analyst ,Prt Time,Hybrid,San Francisco,1,96396,Active
E01284,ENGINEERING,Anlyst,Prt Time,Remote,San Francisco,7,98513,  Inactive 
E02783,Enginerring,  Analyst ,Full Time,  Remote ,San Francisco,18,87099,Inactive
E00126,  Finance ,Analist,Full Time,  Hybrid ,San Francisco,9,99643,Active
E01648,It,Anlyst,  Full Time ,Hybrid,  San Francisco ,16,86988,Active
E03916,It,Anlyst,Fulltime,Remote,San Francisco,17,96843,inactive
E03611,It,  analyst ,  Full Time ,Hybrid ,San Francisco,13,95748,  Active 
E02382,Marketing,  analyst ,  Full Time ,Remote,  San Francisco ,18,92086,Active
E01918,  Hr ,Analyst,Prt Time,  Remote ,SAN FRANCISCO,10,95597,Inactive
E03505,Engineering,  Analyst ,  Full Time ,Remtoe,San Francisco,8,94656,ACTIVE
E01544,Finance,  Analyst ,  full time ,In Person,San Francisco,19,85001,ACTiVE
E02699,  It ,  ANALYST ,  Part Time ,In Person,San Francisco,20,89135,Active
E01758,  It ,Anlyst,full time,  In Person ,  San Francisco ,19,86145,Active
E01177,  Sales ,Anlyst,Part Time,Remote,San Francisco,7,93983,inactive
E03347,I.T.,Anlyst,Part Time,  Remote ,  San Francisco ,17,96387,  Active 
E03289,sales,Anlyst,Part Time,Remote,San Francisco,3,97660,Active
E01767,H.R.,Analyst,  Part Time ,Remot,San Francisco,12,86992,Inactiv
E03383,  ENGINEERING ,  Analyst ,  Full Time ,  In Person ,  San Francisco ,12,91341,active
E02677,marketing,Anlyst,Prt Time,In Person,San Francisco,17,95751,Active
E02405,  Finance ,Analyst,  Part Time ,Hybrid ,San Francisco,19,89755,  active 
E02184,  It ,ANALYST,  Full Time ,in person,SAN FRANCISCO,15,96854,Actve
E00903,  Sales ,  analyst ,  Part Time ,In Person,San Francisco,11,87283,  Active 
E00702,  Sales ,Analyst,  Full Time ,  HYBRID ,San Francisco,3,90357,  Inactive 
E02922,  Finance ,  Analyst ,  Part Time ,  In Person ,San Francisco,9,96701,Activ
E00193,It,Anlyst,Fll Time,In Person,San Francisco,20,97254,Active
E02111,  Marketing ,Analyst,  Full Time ,  remote ,San Francisco,13,95159,  active 
E02693,finance,  Analyst ,part time,Remote,San Francisco,20,94714,Activ
E02034,H.R.,  Analyst ,FULL TIME,Hybrid ,San Francisco,2,89044,Active
E00149,SALES,Analist,Fulltime,  In Person ,San Francisco,16,89263,active
E00882,  Finance ,analyst,  PART TIME ,Hybrid,San Francisco,9,98550,Actve
E00603,  sales ,Analyst,  PART TIME ,In Person,san francisco,13,89665,Active
E00778,  MARKETING ,Analyst,Fll Time,Hybrid,San Francisco,6,97274,Inactve
E02555,  Finance ,Analyst,Part Time,Hybrid,  SAN FRANCISCO ,17,89608,Active
E01568,Enginering,Analyst,  FULL TIME ,Hyrid,SAN FRANCISCO,6,94200,Activ
E00158,Enginerring,Anlyst,  part time ,In Person,  San Francisco ,5,91679,Actve
E03473,  Marketing ,  Analyst ,  Full Time ,  Remote ,San Francisco,18,98291,Active
E00236,Enginering,Assistant,Full Time,  In Person ,San Francisco,17,74168,Active
E01601,It,Assistant,Fulltime,hybrid,  SAN FRANCISCO ,15,68368,  Active 
E03936,Engineering,Assistant,PART TIME,Remot,  San Francisco ,8,70688,  Inactive 
E02610,IT,  assistant ,  Part Time ,in person,San Francisco,6,73524,Active
E01723,Finance,Assistant,PART TIME,Hybrid ,San Francisco,20,68772,active
E02757,Marketing,Assistant,Fulltime,In Person,San Francisco,9,65003,inactive
E02598,  Marketing ,Assistant,part time,  In Person ,San Francisco,20,66258,Activ
E01558,  SALES ,  ASSISTANT ,Parttime,  Hybrid ,san francisco,14,70784,ACTiVE
E01731,it,Assistant,Full Time,Remote,San Francisco,2,67839,Activ
E02805,  Sales ,Assistant,Full Time,Hybrid ,SAN FRANCISCO,5,73079,active
E01454,Marketing,Assistant,Part Time,In Person,  SAN FRANCISCO ,10,65796,ACTiVE
E01419,Finacne,Assistant,  Full Time ,Remote,SAN FRANCISCO,13,72361,Inactive
E01415,Finacne,  Assistant ,Part Time,Remote,SAN FRANCISCO,11,72421,  ACTIVE 
E01392,  It ,ASSISTANT,  Part Time ,Remote,San Francisco,7,66216,ACTiVE
E01381,HR,ASSISTANT,Prt Time,remote,San Francisco,10,71316,Inactve
E01372,Finacne,Assistant,Parttime,Hybrid,San Francisco,5,65280,  Inactive 
E01361,Enginerring,Assistant,  FULL TIME ,in person,San Francisco,14,73810,Inactve
E00040,Hr,  Assistant ,  Part Time ,  remote ,  san francisco ,6,65193,Active
E01311,MARKETING,Assistant,Part Time,In Persn,San Francisco,11,65370,  Active 
E02979,IT,  assistant ,Parttime,  In Person ,San Francisco,16,66521,Inactiv
E01822,Finacne,Assistant,  full time ,  Remote ,  San Francisco ,1,71040,Active
E02997,It,  Assistant ,FULL TIME,  Remote ,San Francisco,19,65744,Active
E02534,Finance,  Assistant ,Fll Time,Remtoe,San Francisco,5,66778,  Active 
E03010,finance,  Assistant ,Full Time,Hybrid,San Francisco,5,71504,Active
E01823,HR,  Assistant ,FULL TIME,Remote,San Francisco,7,73152,  Active 
E01832,I.T.,  Assistant ,  part time ,In Person,San Francisco,9,70660,INACTiVE
E02526,IT,  Assistant ,Prt Time,Hybrid,San Francisco,15,69002,Activ
E01242,  Finance ,Assistant,Fll Time,  Remote ,San Francisco,14,72740,Active
E01228,Markting,Assistant,Full Time,Hybrid,  San Francisco ,11,72604,Active
E03086,MARKETING,Assistant,  Part Time ,Hybrid,san francisco,11,66702,Active
E02495,Finance,Assistant,Prt Time,Remot,  San Francisco ,10,70684,Inactiv
E01165,Enginering,Assistant,  Full Time ,Remot,  San Francisco ,13,74890,active
E03151,Engineering,  Assistant ,Fll Time,  IN PERSON ,  San Francisco ,11,74290,active
E03163,  Finance ,  Assistant ,Part Time,  Hybrid ,San Francisco,12,71612,Active
E01047,  Marketing ,ASSISTANT,Full Time,  In Person ,  San Francisco ,6,66143,Inactive
E01886,  Marketing ,ASSISTANT,  full time ,Hybrid,San Francisco,1,69466,Actve
E03197,Finacne,ASSISTANT,Fll Time,in person,  San Francisco ,3,74693,  Active 
E01029,Finance,  Assistant ,Full Time,IN PERSON,SAN FRANCISCO,14,67779,Active
E00032,  Hr ,assistant,Full Time,In Person,San Francisco,13,69965,Actve
E03218,HR,Assistant,  Full Time ,Remote,  San Francisco ,20,66006,Actve
E03242,Hr,Assistant,part time,Remote,San Francisco,14,69301,  active 
E02462,  Hr ,assistant,  Part Time ,Remote,San Francisco,4,72870,active
E00936,Engineering,Assistant,FULL TIME,Remote,San Francisco,7,67586,Active
E02459,Finance,Assistant,  Full Time ,  Hybrid ,San Francisco,12,68959,Active
E02455,  It ,  Assistant ,Part Time,Remote,San Francisco,8,71098,Inactive
E00913,  Marketing ,Assistant,Part Time,Remote,san francisco,15,68577,Inactve
E01933,  MARKETING ,Assistant,Parttime,Hybrid,  San Francisco ,14,71830,  Active 
E00884,MARKETING,Assistant,full time,Remote,San Francisco,9,69178,  Active 
E03344,  Finance ,  Assistant ,  part time ,Remot,San Francisco,11,70179,Active
E03369,Hr,  Assistant ,PART TIME,  Remote ,San Francisco,14,73304,  ACTIVE 
E03377,Hr,  Assistant ,Parttime,Hyrid,San Francisco,14,70038,Inactive
E03391,  sales ,Assistant,  Part Time ,Remote,San Francisco,3,67407,ACTIVE
E02433,Saless,Assistant,Full Time,  In Person ,san francisco,3,67681,Active
E03395,HR,Assistant,Parttime,In Persn,  san francisco ,2,70689,Active
E03401,Engineering,ASSISTANT,  Full Time ,Remtoe,  San Francisco ,16,72485,  Active 
E01972,HR,Assistant,  Full Time ,In Person,San Francisco,20,72806,Active
E00677,Marketing,  Assistant ,FULL TIME,  Hybrid ,San Francisco,13,67470,Active
E01986,  Sales ,Assistant,  PART TIME ,REMOTE,  San Francisco ,10,69886,INACTiVE
E00626,It,Assistant,Full Time,In Person,  San Francisco ,5,68282,  Active 
E00619,sales,Assistant,part time,remote,  San Francisco ,15,71934,  ACTIVE 
E00598,  Hr ,assistant,  PART TIME ,In Person,San Francisco,3,72416,  Active 
E00579,Marketing,Assistant,Part Time,Hybrid,San Francisco,13,74509,ACTIVE
E02396,  finance ,Assistant,Part Time,Hybrid,  San Francisco ,11,72319,Active
E03546,Engineering,  Assistant ,Full Time,Inperson,San Francisco,4,69527,Inactve
E00528,  Hr ,Assistant,Full Time,In Persn,  San Francisco ,1,74595,Active
E02394,  Marketing ,  Assistant ,  Part Time ,  In Person ,San Francisco,8,65072,Active
E02004,Hr,Assistant,Part Time,In Persn,  San Francisco ,15,72987,Active
E03585,  Sales ,Assistant,Part Time,Hybrid,San Francisco,18,73592,Active
E02159,It,Assistant,Full Time,Hybrid ,  San Francisco ,14,66392,  Inactive 
E00474,Finance,Assistant,  Full Time ,Hybrid,  San Francisco ,14,68135,INACTiVE
E00466,  Hr ,Assistant,Full Time,  In Person ,San Francisco,14,71345,Active
E03666,It,assistant,FULL TIME,Remote,San Francisco,8,69018,  active 
E00420,Engineering,Assistant,Part Time,Remot,San Francisco,16,65888,  ACTIVE 
E00410,Marketing,  Assistant ,  Part Time ,Remot,San Francisco,16,73310,  ACTIVE 
E03695,  Marketing ,  Assistant ,PART TIME,  In Person ,San Francisco,9,74942,  INACTIVE 
E00397,MArketing,Assistant,Fulltime,Hyrid,San Francisco,7,73455,active
E00393,Marketing,Assistant,Fulltime,Remtoe,San Francisco,20,73198,  Inactive 
E00389,Markting,assistant,Full Time,Hybrid,San Francisco,17,66382,active
E00382,Marketing,Assistant,  Part Time ,Remote,  San Francisco ,8,68600,Actve
E00372,  Finance ,  Assistant ,Prt Time,Remot,San Francisco,17,74276,Active
E02363,  Sales ,  ASSISTANT ,Prt Time,  hybrid ,San Francisco,7,66943,Inactive
E02168,  Hr ,Assistant,Part Time,In Persn,  SAN FRANCISCO ,5,65471,ACTiVE
E02078,Saless,ASSISTANT,  Full Time ,  Remote ,San Francisco,19,65969,Active
E00310,  Sales ,Assistant,  Full Time ,Remote,San Francisco,8,72851,Active
E00294,It,Assistant,Fll Time,In Person,SAN FRANCISCO,14,68318,Active
E00269,IT,Assistant,Parttime,Remote,  San Francisco ,14,72707,inactive
E00245,  SALES ,Assistant,Full Time,  In Person ,  San Francisco ,20,72951,ACTIVE
E03827,Engineering,Assistant,Parttime,Inperson,san francisco,10,67202,Actve
E03830,  ENGINEERING ,Assistant,PART TIME,Hyrid,San Francisco,2,72737,Inactive
E01632,Enginerring,Assistant,Full Time,Remote,San Francisco,9,74528,Activ
E00203,ENGINEERING,Assistant,Prt Time,Remtoe,  San Francisco ,10,71103,active
E03881,IT,Assistant,Full Time,In Persn,San Francisco,7,68910,ACTiVE
E00137,Finacne,Assistant,PART TIME,HYBRID,San Francisco,6,66562,Active
E00130,  It ,Assistant,  Full Time ,  in person ,  San Francisco ,2,66259,Active
E03915,Engineering,Assistant,  full time ,In Person,San Francisco,17,66880,ACTiVE
E00092,marketing,Assistant,Fulltime,hybrid,San Francisco,14,71375,Active
E01672,  Engineering ,  Assistant ,Full Time,Hybrid,San Francisco,13,65359,Actve
E01660,  Hr ,Assistant,Prt Time,  Hybrid ,San Francisco,15,70029,Active
